Date,Product,Category,Region,Country,City,Budget,Actuals,Channel,Quarter,Month
2024-12-23,Investment Portfolio Management,Banking Solutions,Europe,France,Lille,282086,203875,Online,2024-Q4,2024-12
2024-12-24,Life Insurance Policy,Insurance Products,Asia Pacific,Singapore,West,341939,295158,Retail,2024-Q4,2024-12
2024-12-24,Auto Insurance Coverage,Risk Management,Europe,Germany,Berlin,180731,204050,Partner,2024-Q4,2024-12
2024-12-24,Investment Portfolio Management,Risk Management,Europe,Germany,Dortmund,116013,160882,Mobile App,2024-Q4,2024-12
2024-12-24,Credit Risk Assessment Tool,Banking Solutions,Asia Pacific,Singapore,West,176577,126035,Partner,2024-Q4,2024-12
2024-12-25,Property Insurance Package,Insurance Products,North America,Canada,Vancouver,288606,333859,Direct Sales,2024-Q4,2024-12
2024-12-25,Retirement Planning Service,Banking Solutions,Asia Pacific,Japan,Tokyo,282012,356796,Retail,2024-Q4,2024-12
2024-12-25,Life Insurance Policy,Payment Processing,North America,Mexico,Juárez,184321,241249,Wholesale,2024-Q4,2024-12
2024-12-25,Compliance Management Software,Banking Solutions,Asia Pacific,Japan,Kyoto,221867,217104,Online,2024-Q4,2024-12
2024-12-25,Digital Wallet Solution,Risk Management,Asia Pacific,Japan,Saitama,99976,107475,Wholesale,2024-Q4,2024-12
2024-12-25,Credit Risk Assessment Tool,Insurance Products,Europe,France,Lille,337556,464672,Online,2024-Q4,2024-12
2024-12-25,Digital Banking Platform,Investment Services,Asia Pacific,Australia,Sydney,280926,363230,Online,2024-Q4,2024-12
2024-12-26,Trading Analytics Tool,Insurance Products,Asia Pacific,Japan,Nagoya,281448,259630,Partner,2024-Q4,2024-12
2024-12-26,Retirement Planning Service,Investment Services,North America,Canada,Hamilton,336418,418999,Mobile App,2024-Q4,2024-12
2024-12-26,Credit Risk Assessment Tool,Banking Solutions,Europe,France,Nice,221761,218357,Mobile App,2024-Q4,2024-12
2024-12-26,Life Insurance Policy,Payment Processing,North America,Mexico,Tijuana,285279,338246,Direct Sales,2024-Q4,2024-12
2024-12-26,Wealth Management Platform,Risk Management,Europe,France,Marseille,693881,877826,Direct Sales,2024-Q4,2024-12
2024-12-27,Payment Gateway Service,Payment Processing,North America,United States,Chicago,479880,452323,Retail,2024-Q4,2024-12
2024-12-27,Investment Portfolio Management,Payment Processing,Asia Pacific,Singapore,Central,339186,345728,Retail,2024-Q4,2024-12
2024-12-27,Property Insurance Package,Investment Services,Asia Pacific,Australia,Perth,410308,443563,Direct Sales,2024-Q4,2024-12
2024-12-27,Digital Banking Platform,Investment Services,Europe,United Kingdom,Bristol,368767,293141,Online,2024-Q4,2024-12
2024-12-28,Fraud Detection System,Insurance Products,Europe,Germany,Stuttgart,334194,351368,Wholesale,2024-Q4,2024-12
2024-12-28,Auto Insurance Coverage,Risk Management,North America,United States,New York,196432,237900,Mobile App,2024-Q4,2024-12
2024-12-28,Payment Gateway Service,Payment Processing,Asia Pacific,Australia,Melbourne,315934,434386,Partner,2024-Q4,2024-12
2025-01-01,Fraud Detection System,Banking Solutions,Europe,Germany,Essen,279017,209136,Direct Sales,2025-Q1,2025-01
2025-01-01,Trading Analytics Tool,Investment Services,North America,Canada,Hamilton,169662,130152,Wholesale,2025-Q1,2025-01
2025-01-01,Fraud Detection System,Investment Services,North America,United States,New York,388081,312111,Partner,2025-Q1,2025-01
2025-01-01,Life Insurance Policy,Insurance Products,Europe,France,Lille,197849,215869,Partner,2025-Q1,2025-01
2025-01-01,Auto Insurance Coverage,Banking Solutions,North America,Mexico,Mexico City,414216,459102,Partner,2025-Q1,2025-01
2025-01-02,Life Insurance Policy,Banking Solutions,Europe,Germany,Munich,311593,292833,Retail,2025-Q1,2025-01
2025-01-02,Fraud Detection System,Investment Services,Asia Pacific,Singapore,East,132068,146513,Mobile App,2025-Q1,2025-01
2025-01-02,Auto Insurance Coverage,Investment Services,Asia Pacific,Japan,Sapporo,88917,110993,Wholesale,2025-Q1,2025-01
2025-01-03,Digital Banking Platform,Banking Solutions,Asia Pacific,Singapore,East,140583,143251,Online,2025-Q1,2025-01
2025-01-03,Credit Risk Assessment Tool,Insurance Products,North America,Canada,Edmonton,198881,220299,Online,2025-Q1,2025-01
2025-01-03,Digital Banking Platform,Payment Processing,Europe,Germany,Leipzig,181575,145905,Retail,2025-Q1,2025-01
2025-01-04,Fraud Detection System,Risk Management,Europe,United Kingdom,London,385704,333137,Direct Sales,2025-Q1,2025-01
2025-01-04,Auto Insurance Coverage,Risk Management,Europe,Germany,Leipzig,278033,271844,Partner,2025-Q1,2025-01
2025-01-04,Trading Analytics Tool,Payment Processing,Asia Pacific,Japan,Kawasaki,245168,292070,Wholesale,2025-Q1,2025-01
2025-01-05,Financial Planning Software,Banking Solutions,Asia Pacific,Singapore,East,393273,326834,Retail,2025-Q1,2025-01
2025-01-05,Fraud Detection System,Investment Services,North America,Canada,Toronto,289340,227525,Mobile App,2025-Q1,2025-01
2025-01-06,Life Insurance Policy,Insurance Products,Europe,Germany,Frankfurt,282920,303420,Mobile App,2025-Q1,2025-01
2025-01-06,Wealth Management Platform,Risk Management,Asia Pacific,Singapore,North,151547,129652,Wholesale,2025-Q1,2025-01
2025-01-06,Property Insurance Package,Risk Management,North America,Canada,Vancouver,148430,106573,Partner,2025-Q1,2025-01
2025-01-06,Auto Insurance Coverage,Risk Management,North America,Canada,Toronto,283614,381550,Partner,2025-Q1,2025-01
2025-01-07,Payment Gateway Service,Investment Services,North America,Mexico,Juárez,258724,354160,Wholesale,2025-Q1,2025-01
2025-01-07,Digital Banking Platform,Insurance Products,Europe,Germany,Essen,303146,367578,Direct Sales,2025-Q1,2025-01
2025-01-07,Life Insurance Policy,Insurance Products,North America,Canada,Toronto,218079,187422,Online,2025-Q1,2025-01
2025-01-08,Payment Gateway Service,Banking Solutions,Asia Pacific,Japan,Fukuoka,254850,282975,Mobile App,2025-Q1,2025-01
2025-01-08,Wealth Management Platform,Payment Processing,North America,Mexico,Tijuana,487464,553256,Direct Sales,2025-Q1,2025-01
2025-01-08,Life Insurance Policy,Banking Solutions,Asia Pacific,Australia,Sunshine Coast,246006,178185,Retail,2025-Q1,2025-01
2025-01-08,Trading Analytics Tool,Risk Management,Europe,United Kingdom,Leeds,564916,569633,Direct Sales,2025-Q1,2025-01
2025-01-09,Life Insurance Policy,Insurance Products,Europe,France,Nice,570136,638442,Direct Sales,2025-Q1,2025-01
2025-01-09,Wealth Management Platform,Banking Solutions,Europe,France,Lyon,425252,539140,Retail,2025-Q1,2025-01
2025-01-10,Fraud Detection System,Payment Processing,Asia Pacific,Singapore,West,355044,479237,Online,2025-Q1,2025-01
2025-01-10,Wealth Management Platform,Payment Processing,North America,United States,Philadelphia,215608,298553,Direct Sales,2025-Q1,2025-01
2025-01-10,Digital Banking Platform,Banking Solutions,Europe,Germany,Stuttgart,242899,294381,Online,2025-Q1,2025-01
2025-01-10,Wealth Management Platform,Payment Processing,Asia Pacific,Japan,Kyoto,325364,404870,Online,2025-Q1,2025-01
2025-01-11,Investment Portfolio Management,Risk Management,Asia Pacific,Japan,Nagoya,254295,198634,Direct Sales,2025-Q1,2025-01
2025-01-11,Credit Risk Assessment Tool,Payment Processing,Europe,United Kingdom,Cardiff,489314,490116,Retail,2025-Q1,2025-01
2025-01-11,Wealth Management Platform,Risk Management,Europe,Germany,Stuttgart,234121,208373,Retail,2025-Q1,2025-01
2025-01-12,Financial Planning Software,Insurance Products,North America,Canada,Calgary,417488,357547,Retail,2025-Q1,2025-01
2025-01-12,Financial Planning Software,Investment Services,Asia Pacific,Singapore,North,199688,242121,Partner,2025-Q1,2025-01
2025-01-13,Life Insurance Policy,Insurance Products,Asia Pacific,Australia,Melbourne,138162,142119,Online,2025-Q1,2025-01
2025-01-13,Compliance Management Software,Insurance Products,North America,Canada,Ottawa,279055,296254,Wholesale,2025-Q1,2025-01
2025-01-13,Mobile Banking App,Payment Processing,North America,Canada,Ottawa,530325,383763,Partner,2025-Q1,2025-01
2025-01-14,Digital Wallet Solution,Insurance Products,Asia Pacific,Singapore,East,200541,189879,Retail,2025-Q1,2025-01
2025-01-14,Investment Portfolio Management,Banking Solutions,Europe,United Kingdom,Glasgow,338562,237509,Retail,2025-Q1,2025-01
2025-01-14,Trading Analytics Tool,Insurance Products,North America,Mexico,Monterrey,274824,313559,Mobile App,2025-Q1,2025-01
2025-01-14,Investment Portfolio Management,Banking Solutions,Asia Pacific,Australia,Wollongong,152408,125751,Partner,2025-Q1,2025-01
2025-01-14,Investment Portfolio Management,Payment Processing,North America,Mexico,Zapopan,290755,399481,Direct Sales,2025-Q1,2025-01
2025-01-15,Mobile Banking App,Insurance Products,Asia Pacific,Australia,Wollongong,325237,412420,Mobile App,2025-Q1,2025-01
2025-01-15,Payment Gateway Service,Banking Solutions,North America,United States,Philadelphia,148721,135580,Partner,2025-Q1,2025-01
2025-01-15,Compliance Management Software,Banking Solutions,Europe,Germany,Essen,335494,337418,Wholesale,2025-Q1,2025-01
2025-01-15,Trading Analytics Tool,Banking Solutions,North America,United States,San Jose,270145,267251,Mobile App,2025-Q1,2025-01
2025-01-15,Fraud Detection System,Payment Processing,Asia Pacific,Singapore,West,294529,378623,Online,2025-Q1,2025-01
2025-01-15,Retirement Planning Service,Insurance Products,Europe,Germany,Stuttgart,253179,323911,Wholesale,2025-Q1,2025-01
2025-01-15,Compliance Management Software,Payment Processing,Asia Pacific,Singapore,North,327810,313210,Partner,2025-Q1,2025-01
2025-01-15,Compliance Management Software,Risk Management,Asia Pacific,Singapore,West,187306,139610,Partner,2025-Q1,2025-01
2025-01-15,Retirement Planning Service,Payment Processing,Asia Pacific,Australia,Melbourne,272646,249540,Mobile App,2025-Q1,2025-01
2025-01-16,Digital Wallet Solution,Investment Services,Asia Pacific,Japan,Saitama,195629,272526,Wholesale,2025-Q1,2025-01
2025-01-16,Trading Analytics Tool,Investment Services,North America,United States,San Diego,477697,403916,Direct Sales,2025-Q1,2025-01
2025-01-16,Digital Banking Platform,Insurance Products,Europe,France,Lille,343868,366039,Mobile App,2025-Q1,2025-01
2025-01-17,Financial Planning Software,Insurance Products,Asia Pacific,Singapore,East,261785,246496,Mobile App,2025-Q1,2025-01
2025-01-17,Credit Risk Assessment Tool,Risk Management,North America,Mexico,Zapopan,351558,297419,Partner,2025-Q1,2025-01
2025-01-18,Digital Wallet Solution,Risk Management,Europe,Germany,Stuttgart,186696,215846,Online,2025-Q1,2025-01
2025-01-18,Wealth Management Platform,Investment Services,Asia Pacific,Japan,Nagoya,236993,305207,Partner,2025-Q1,2025-01
2025-01-18,Wealth Management Platform,Risk Management,Asia Pacific,Japan,Yokohama,219940,307890,Mobile App,2025-Q1,2025-01
2025-01-18,Digital Banking Platform,Investment Services,Europe,France,Nantes,314085,242180,Direct Sales,2025-Q1,2025-01
2025-01-18,Credit Risk Assessment Tool,Risk Management,Asia Pacific,Singapore,Northeast,207248,281035,Wholesale,2025-Q1,2025-01
2025-01-19,Wealth Management Platform,Banking Solutions,Europe,Germany,Hamburg,442680,564834,Direct Sales,2025-Q1,2025-01
2025-01-19,Payment Gateway Service,Banking Solutions,Europe,United Kingdom,Cardiff,199494,148098,Online,2025-Q1,2025-01
2025-01-19,Digital Wallet Solution,Banking Solutions,Europe,France,Marseille,190852,139747,Mobile App,2025-Q1,2025-01
2025-01-19,Life Insurance Policy,Investment Services,Europe,Germany,Munich,306619,345679,Retail,2025-Q1,2025-01
2025-01-19,Fraud Detection System,Investment Services,Asia Pacific,Japan,Kawasaki,369459,377122,Direct Sales,2025-Q1,2025-01
2025-01-19,Credit Risk Assessment Tool,Risk Management,Asia Pacific,Japan,Tokyo,208477,257329,Retail,2025-Q1,2025-01
2025-01-20,Digital Wallet Solution,Banking Solutions,Europe,United Kingdom,Sheffield,242370,202655,Direct Sales,2025-Q1,2025-01
2025-01-20,Retirement Planning Service,Risk Management,North America,Mexico,Chihuahua,157027,114235,Retail,2025-Q1,2025-01
2025-01-20,Credit Risk Assessment Tool,Risk Management,Asia Pacific,Japan,Fukuoka,343127,281085,Mobile App,2025-Q1,2025-01
2025-01-21,Trading Analytics Tool,Investment Services,North America,Mexico,Puebla,396288,498703,Direct Sales,2025-Q1,2025-01
2025-01-21,Mobile Banking App,Investment Services,Asia Pacific,Australia,Sydney,227747,224551,Online,2025-Q1,2025-01
2025-01-21,Digital Wallet Solution,Investment Services,Asia Pacific,Japan,Nagoya,191142,174908,Online,2025-Q1,2025-01
2025-01-21,Financial Planning Software,Risk Management,Asia Pacific,Singapore,East,165230,194431,Retail,2025-Q1,2025-01
2025-01-22,Mobile Banking App,Investment Services,Asia Pacific,Japan,Kawasaki,220148,244360,Wholesale,2025-Q1,2025-01
2025-01-22,Property Insurance Package,Insurance Products,North America,Mexico,Chihuahua,340161,348990,Wholesale,2025-Q1,2025-01
2025-01-22,Fraud Detection System,Investment Services,North America,Mexico,Zapopan,381883,506009,Partner,2025-Q1,2025-01
2025-01-22,Property Insurance Package,Insurance Products,Asia Pacific,Australia,Brisbane,171952,179782,Mobile App,2025-Q1,2025-01
2025-01-23,Retirement Planning Service,Investment Services,Asia Pacific,Australia,Wollongong,225421,291194,Retail,2025-Q1,2025-01
2025-01-24,Auto Insurance Coverage,Payment Processing,Asia Pacific,Singapore,East,174082,163938,Retail,2025-Q1,2025-01
2025-01-24,Property Insurance Package,Investment Services,North America,Mexico,Puebla,280802,244360,Retail,2025-Q1,2025-01
2025-01-24,Investment Portfolio Management,Payment Processing,Europe,France,Nice,168663,213704,Online,2025-Q1,2025-01
2025-01-25,Financial Planning Software,Investment Services,North America,Canada,Ottawa,366868,264014,Mobile App,2025-Q1,2025-01
2025-01-26,Digital Banking Platform,Payment Processing,Europe,United Kingdom,London,261060,274855,Retail,2025-Q1,2025-01
2025-01-26,Payment Gateway Service,Investment Services,Europe,France,Strasbourg,298444,210951,Retail,2025-Q1,2025-01
2025-01-26,Mobile Banking App,Payment Processing,North America,United States,Los Angeles,410318,405446,Partner,2025-Q1,2025-01
2025-01-26,Retirement Planning Service,Investment Services,Asia Pacific,Australia,Canberra,222649,310416,Mobile App,2025-Q1,2025-01
2025-01-26,Wealth Management Platform,Risk Management,Asia Pacific,Japan,Yokohama,270577,255869,Mobile App,2025-Q1,2025-01
2025-01-26,Financial Planning Software,Risk Management,Europe,France,Nantes,308572,313711,Mobile App,2025-Q1,2025-01
2025-01-27,Digital Banking Platform,Investment Services,Europe,United Kingdom,Edinburgh,331991,318319,Online,2025-Q1,2025-01
2025-01-27,Wealth Management Platform,Investment Services,Europe,Germany,Essen,728495,971957,Direct Sales,2025-Q1,2025-01
2025-01-27,Fraud Detection System,Insurance Products,Europe,France,Marseille,467546,380319,Retail,2025-Q1,2025-01
2025-01-27,Investment Portfolio Management,Insurance Products,North America,United States,Dallas,334152,401731,Partner,2025-Q1,2025-01
2025-01-27,Payment Gateway Service,Insurance Products,Europe,United Kingdom,Leeds,315593,425222,Partner,2025-Q1,2025-01
2025-01-27,Property Insurance Package,Payment Processing,Europe,France,Nice,420048,343307,Partner,2025-Q1,2025-01
2025-01-28,Retirement Planning Service,Investment Services,Asia Pacific,Japan,Kawasaki,149947,130938,Retail,2025-Q1,2025-01
2025-02-01,Fraud Detection System,Payment Processing,North America,United States,San Diego,147363,173124,Wholesale,2025-Q1,2025-02
2025-02-01,Retirement Planning Service,Payment Processing,Europe,Germany,Berlin,356934,488333,Retail,2025-Q1,2025-02
2025-02-01,Payment Gateway Service,Payment Processing,Asia Pacific,Singapore,Northeast,195371,229478,Wholesale,2025-Q1,2025-02
2025-02-01,Financial Planning Software,Banking Solutions,Asia Pacific,Japan,Kobe,119753,101548,Wholesale,2025-Q1,2025-02
2025-02-02,Payment Gateway Service,Risk Management,Europe,United Kingdom,Sheffield,344888,436048,Retail,2025-Q1,2025-02
2025-02-02,Property Insurance Package,Investment Services,Asia Pacific,Australia,Newcastle,325605,257011,Direct Sales,2025-Q1,2025-02
2025-02-02,Mobile Banking App,Payment Processing,Asia Pacific,Japan,Kobe,271360,260383,Partner,2025-Q1,2025-02
2025-02-02,Digital Banking Platform,Risk Management,North America,Canada,Vancouver,254471,279832,Direct Sales,2025-Q1,2025-02
2025-02-03,Mobile Banking App,Risk Management,Europe,France,Lille,460917,395823,Direct Sales,2025-Q1,2025-02
2025-02-03,Retirement Planning Service,Investment Services,North America,United States,Philadelphia,504159,696634,Direct Sales,2025-Q1,2025-02
2025-02-03,Digital Banking Platform,Investment Services,North America,Mexico,León,330958,259290,Online,2025-Q1,2025-02
2025-02-03,Wealth Management Platform,Insurance Products,Europe,France,Nice,336490,264994,Mobile App,2025-Q1,2025-02
2025-02-03,Payment Gateway Service,Banking Solutions,North America,Mexico,Zapopan,279683,251333,Retail,2025-Q1,2025-02
2025-02-03,Retirement Planning Service,Investment Services,Europe,Germany,Düsseldorf,353224,379376,Retail,2025-Q1,2025-02
2025-02-03,Digital Wallet Solution,Investment Services,Europe,United Kingdom,Liverpool,260346,308692,Retail,2025-Q1,2025-02
2025-02-03,Property Insurance Package,Risk Management,North America,Canada,Edmonton,293914,239309,Mobile App,2025-Q1,2025-02
2025-02-04,Investment Portfolio Management,Banking Solutions,North America,Mexico,Guadalajara,447252,525698,Online,2025-Q1,2025-02
2025-02-04,Retirement Planning Service,Risk Management,Asia Pacific,Singapore,North,131308,176711,Wholesale,2025-Q1,2025-02
2025-02-04,Mobile Banking App,Investment Services,North America,Canada,Ottawa,332888,454305,Partner,2025-Q1,2025-02
2025-02-05,Mobile Banking App,Banking Solutions,Europe,Germany,Hamburg,418891,438911,Direct Sales,2025-Q1,2025-02
2025-02-05,Wealth Management Platform,Payment Processing,Europe,United Kingdom,Bristol,273311,310334,Mobile App,2025-Q1,2025-02
2025-02-06,Auto Insurance Coverage,Insurance Products,North America,Mexico,Juárez,428976,400818,Mobile App,2025-Q1,2025-02
2025-02-06,Trading Analytics Tool,Investment Services,Europe,Germany,Stuttgart,471309,449469,Online,2025-Q1,2025-02
2025-02-06,Wealth Management Platform,Investment Services,Asia Pacific,Singapore,Central,91865,128175,Mobile App,2025-Q1,2025-02
2025-02-07,Mobile Banking App,Payment Processing,Europe,United Kingdom,Cardiff,156997,192085,Partner,2025-Q1,2025-02
2025-02-07,Trading Analytics Tool,Insurance Products,North America,Canada,Hamilton,283827,382803,Wholesale,2025-Q1,2025-02
2025-02-07,Financial Planning Software,Insurance Products,Asia Pacific,Singapore,Northeast,232622,229886,Partner,2025-Q1,2025-02
2025-02-08,Life Insurance Policy,Banking Solutions,North America,United States,Los Angeles,478331,647472,Online,2025-Q1,2025-02
2025-02-08,Property Insurance Package,Banking Solutions,Asia Pacific,Singapore,West,481147,551126,Direct Sales,2025-Q1,2025-02
2025-02-09,Investment Portfolio Management,Insurance Products,Asia Pacific,Japan,Osaka,285736,379710,Mobile App,2025-Q1,2025-02
2025-02-09,Auto Insurance Coverage,Payment Processing,Asia Pacific,Japan,Yokohama,179339,210002,Online,2025-Q1,2025-02
2025-02-09,Compliance Management Software,Risk Management,Asia Pacific,Australia,Sydney,217031,288169,Partner,2025-Q1,2025-02
2025-02-09,Retirement Planning Service,Risk Management,Asia Pacific,Australia,Canberra,277577,339643,Partner,2025-Q1,2025-02
2025-02-09,Mobile Banking App,Payment Processing,Asia Pacific,Japan,Kobe,272996,340174,Mobile App,2025-Q1,2025-02
2025-02-10,Mobile Banking App,Payment Processing,Asia Pacific,Singapore,Central,175925,214016,Mobile App,2025-Q1,2025-02
2025-02-10,Life Insurance Policy,Payment Processing,Europe,France,Nantes,308670,268337,Wholesale,2025-Q1,2025-02
2025-02-11,Credit Risk Assessment Tool,Banking Solutions,Europe,Germany,Cologne,210990,156504,Retail,2025-Q1,2025-02
2025-02-11,Digital Banking Platform,Investment Services,Europe,United Kingdom,Bristol,258345,325605,Mobile App,2025-Q1,2025-02
2025-02-11,Wealth Management Platform,Investment Services,Europe,Germany,Hamburg,191992,256320,Mobile App,2025-Q1,2025-02
2025-02-11,Compliance Management Software,Payment Processing,Asia Pacific,Japan,Tokyo,259078,234382,Online,2025-Q1,2025-02
2025-02-11,Life Insurance Policy,Banking Solutions,North America,Mexico,Guadalajara,201294,175440,Mobile App,2025-Q1,2025-02
2025-02-12,Investment Portfolio Management,Risk Management,Europe,Germany,Hamburg,138541,146641,Wholesale,2025-Q1,2025-02
2025-02-12,Property Insurance Package,Investment Services,Asia Pacific,Australia,Perth,368108,263180,Direct Sales,2025-Q1,2025-02
2025-02-12,Wealth Management Platform,Risk Management,Europe,France,Marseille,247322,280659,Mobile App,2025-Q1,2025-02
2025-02-12,Payment Gateway Service,Insurance Products,Europe,Germany,Stuttgart,342484,426562,Mobile App,2025-Q1,2025-02
2025-02-12,Compliance Management Software,Risk Management,Europe,United Kingdom,Bristol,258983,315212,Wholesale,2025-Q1,2025-02
2025-02-12,Financial Planning Software,Payment Processing,North America,Canada,Hamilton,317773,247880,Mobile App,2025-Q1,2025-02
2025-02-13,Fraud Detection System,Investment Services,Asia Pacific,Australia,Canberra,160519,125491,Wholesale,2025-Q1,2025-02
2025-02-13,Investment Portfolio Management,Insurance Products,North America,United States,New York,181382,231820,Mobile App,2025-Q1,2025-02
2025-02-13,Digital Wallet Solution,Insurance Products,Asia Pacific,Singapore,West,237456,264438,Online,2025-Q1,2025-02
2025-02-13,Mobile Banking App,Payment Processing,North America,Canada,Mississauga,187555,262074,Wholesale,2025-Q1,2025-02
2025-02-14,Investment Portfolio Management,Payment Processing,Asia Pacific,Singapore,Central,94217,87016,Mobile App,2025-Q1,2025-02
2025-02-14,Mobile Banking App,Payment Processing,North America,United States,Chicago,361559,380679,Mobile App,2025-Q1,2025-02
2025-02-15,Property Insurance Package,Investment Services,Asia Pacific,Australia,Sydney,292260,320473,Online,2025-Q1,2025-02
2025-02-15,Property Insurance Package,Banking Solutions,North America,Mexico,Monterrey,186012,136402,Mobile App,2025-Q1,2025-02
2025-02-15,Digital Banking Platform,Insurance Products,Europe,France,Toulouse,225634,198984,Wholesale,2025-Q1,2025-02
2025-02-16,Compliance Management Software,Insurance Products,Europe,Germany,Essen,259151,312473,Retail,2025-Q1,2025-02
2025-02-16,Wealth Management Platform,Investment Services,Asia Pacific,Japan,Fukuoka,285424,227448,Wholesale,2025-Q1,2025-02
2025-02-16,Mobile Banking App,Insurance Products,Asia Pacific,Australia,Perth,180835,245496,Partner,2025-Q1,2025-02
2025-02-16,Life Insurance Policy,Payment Processing,Asia Pacific,Australia,Gold Coast,326581,249527,Retail,2025-Q1,2025-02
2025-02-16,Auto Insurance Coverage,Banking Solutions,Asia Pacific,Japan,Yokohama,355202,287054,Online,2025-Q1,2025-02
2025-02-16,Digital Wallet Solution,Banking Solutions,Europe,Germany,Stuttgart,358431,292675,Online,2025-Q1,2025-02
2025-02-17,Payment Gateway Service,Investment Services,Asia Pacific,Australia,Sydney,127789,127772,Retail,2025-Q1,2025-02
2025-02-18,Trading Analytics Tool,Investment Services,North America,Canada,Vancouver,212393,282388,Mobile App,2025-Q1,2025-02
2025-02-18,Compliance Management Software,Insurance Products,Europe,Germany,Berlin,283807,276985,Mobile App,2025-Q1,2025-02
2025-02-18,Credit Risk Assessment Tool,Insurance Products,Europe,United Kingdom,Edinburgh,407405,335001,Partner,2025-Q1,2025-02
2025-02-19,Mobile Banking App,Investment Services,North America,Canada,Ottawa,201211,174455,Partner,2025-Q1,2025-02
2025-02-19,Trading Analytics Tool,Payment Processing,North America,Canada,Mississauga,390393,303945,Wholesale,2025-Q1,2025-02
2025-02-19,Credit Risk Assessment Tool,Insurance Products,Asia Pacific,Australia,Melbourne,189669,160896,Direct Sales,2025-Q1,2025-02
2025-02-19,Auto Insurance Coverage,Risk Management,Asia Pacific,Australia,Newcastle,217680,225399,Wholesale,2025-Q1,2025-02
2025-02-20,Retirement Planning Service,Banking Solutions,Europe,Germany,Frankfurt,382550,374396,Retail,2025-Q1,2025-02
2025-02-20,Wealth Management Platform,Payment Processing,Europe,Germany,Frankfurt,318953,335578,Retail,2025-Q1,2025-02
2025-02-20,Retirement Planning Service,Insurance Products,Europe,Germany,Dortmund,364901,446338,Partner,2025-Q1,2025-02
2025-02-21,Investment Portfolio Management,Payment Processing,Asia Pacific,Japan,Yokohama,364113,363271,Partner,2025-Q1,2025-02
2025-02-21,Property Insurance Package,Investment Services,Europe,France,Nantes,171789,211292,Online,2025-Q1,2025-02
2025-02-21,Retirement Planning Service,Insurance Products,North America,Canada,Montreal,672875,731540,Direct Sales,2025-Q1,2025-02
2025-02-22,Credit Risk Assessment Tool,Payment Processing,Europe,United Kingdom,Sheffield,289345,320230,Mobile App,2025-Q1,2025-02
2025-02-22,Financial Planning Software,Banking Solutions,Europe,France,Nice,473657,518337,Retail,2025-Q1,2025-02
2025-02-22,Wealth Management Platform,Risk Management,North America,United States,San Diego,221490,181353,Retail,2025-Q1,2025-02
2025-02-22,Auto Insurance Coverage,Risk Management,North America,Mexico,Puebla,455147,341226,Online,2025-Q1,2025-02
2025-02-23,Auto Insurance Coverage,Payment Processing,Asia Pacific,Australia,Adelaide,252643,341165,Direct Sales,2025-Q1,2025-02
2025-02-23,Digital Banking Platform,Risk Management,Asia Pacific,Singapore,East,343075,376220,Online,2025-Q1,2025-02
2025-02-24,Digital Wallet Solution,Payment Processing,North America,Canada,Hamilton,512929,410251,Retail,2025-Q1,2025-02
2025-02-24,Investment Portfolio Management,Payment Processing,Europe,France,Bordeaux,556348,575445,Direct Sales,2025-Q1,2025-02
2025-02-24,Investment Portfolio Management,Payment Processing,Asia Pacific,Japan,Osaka,100735,76723,Wholesale,2025-Q1,2025-02
2025-02-25,Life Insurance Policy,Payment Processing,Asia Pacific,Singapore,Central,95715,109029,Wholesale,2025-Q1,2025-02
2025-02-25,Compliance Management Software,Payment Processing,Europe,United Kingdom,London,302687,389820,Partner,2025-Q1,2025-02
2025-02-25,Investment Portfolio Management,Insurance Products,Europe,United Kingdom,Manchester,361007,446899,Mobile App,2025-Q1,2025-02
2025-02-25,Trading Analytics Tool,Banking Solutions,Asia Pacific,Japan,Fukuoka,143371,182285,Wholesale,2025-Q1,2025-02
2025-02-26,Wealth Management Platform,Investment Services,Europe,Germany,Hamburg,232716,248394,Wholesale,2025-Q1,2025-02
2025-02-26,Compliance Management Software,Payment Processing,North America,Mexico,Zapopan,561794,413234,Direct Sales,2025-Q1,2025-02
2025-02-26,Life Insurance Policy,Investment Services,North America,Canada,Edmonton,383832,392127,Retail,2025-Q1,2025-02
2025-02-26,Digital Banking Platform,Risk Management,North America,United States,Chicago,284516,349548,Online,2025-Q1,2025-02
2025-02-27,Investment Portfolio Management,Payment Processing,North America,Canada,Hamilton,179576,209521,Partner,2025-Q1,2025-02
2025-02-27,Fraud Detection System,Insurance Products,Asia Pacific,Singapore,East,299366,293091,Online,2025-Q1,2025-02
2025-02-27,Life Insurance Policy,Payment Processing,North America,Mexico,Monterrey,406679,483430,Online,2025-Q1,2025-02
2025-02-28,Payment Gateway Service,Insurance Products,Europe,United Kingdom,Manchester,380928,415259,Retail,2025-Q1,2025-02
2025-02-28,Life Insurance Policy,Banking Solutions,Europe,France,Lyon,331985,240384,Direct Sales,2025-Q1,2025-02
2025-02-28,Fraud Detection System,Banking Solutions,Europe,Germany,Hamburg,331529,278302,Partner,2025-Q1,2025-02
2025-02-28,Credit Risk Assessment Tool,Risk Management,Europe,Germany,Essen,388400,299784,Direct Sales,2025-Q1,2025-02
2025-03-01,Fraud Detection System,Payment Processing,Europe,Germany,Munich,222130,265860,Partner,2025-Q1,2025-03
2025-03-01,Fraud Detection System,Risk Management,Asia Pacific,Australia,Adelaide,204956,197641,Mobile App,2025-Q1,2025-03
