Date,Product,Category,Region,Country,City,Budget,Actuals,Channel,Quarter,Month
2025-03-25,Property Valuation Service,Property Management,North America,United States,New York,238092,234790,Online,2025-Q1,2025-03
2025-03-25,Real Estate Analytics Tool,Facility Management,North America,Canada,Toronto,241982,208827,Direct Sales,2025-Q1,2025-03
2025-03-25,Property Management Software,Facility Management,Asia Pacific,Japan,Osaka,118576,83387,Direct Sales,2025-Q1,2025-03
2025-03-25,Commercial Property Investment,Construction Services,North America,Mexico,Zapopan,243494,237325,Mobile App,2025-Q1,2025-03
2025-03-25,Energy Management Solution,Construction Services,Europe,France,Montpellier,207777,150896,Wholesale,2025-Q1,2025-03
2025-03-25,Energy Management Solution,Construction Services,North America,Canada,Montreal,140970,114312,Retail,2025-Q1,2025-03
2025-03-25,Smart Building System,Investment Properties,Europe,France,Toulouse,206561,148247,Retail,2025-Q1,2025-03
2025-03-25,Commercial Property Investment,Construction Services,North America,Canada,Vancouver,187507,209017,Partner,2025-Q1,2025-03
2025-03-25,Property Management Software,Construction Services,North America,Mexico,Monterrey,251778,331391,Direct Sales,2025-Q1,2025-03
2025-03-25,Property Management Software,Facility Management,Asia Pacific,Australia,Brisbane,205791,184296,Partner,2025-Q1,2025-03
2025-03-25,Real Estate CRM Platform,Real Estate Technology,North America,Canada,Edmonton,233557,192348,Online,2025-Q1,2025-03
2025-03-25,Real Estate CRM Platform,Real Estate Technology,North America,United States,Phoenix,272040,366031,Online,2025-Q1,2025-03
2025-03-25,Commercial Property Investment,Investment Properties,North America,Canada,Toronto,255352,250544,Partner,2025-Q1,2025-03
2025-03-25,Construction Project Management,Facility Management,North America,Canada,Toronto,190319,194980,Retail,2025-Q1,2025-03
2025-03-26,Property Management Software,Facility Management,Asia Pacific,Australia,Brisbane,121891,120388,Partner,2025-Q1,2025-03
2025-03-26,Property Listing Platform,Real Estate Technology,Asia Pacific,Japan,Saitama,148165,154294,Direct Sales,2025-Q1,2025-03
2025-03-26,Commercial Property Investment,Investment Properties,North America,Canada,Ottawa,140636,168609,Direct Sales,2025-Q1,2025-03
2025-03-26,Property Management Software,Facility Management,Asia Pacific,Australia,Sunshine Coast,75910,83082,Partner,2025-Q1,2025-03
2025-03-26,Energy Management Solution,Property Management,North America,Mexico,Zapopan,255709,180208,Retail,2025-Q1,2025-03
2025-03-26,Real Estate Analytics Tool,Property Management,Europe,Germany,Essen,108411,124348,Retail,2025-Q1,2025-03
2025-03-26,Property Management Software,Construction Services,Asia Pacific,Singapore,West,208614,270730,Retail,2025-Q1,2025-03
2025-03-26,Building Design Software,Investment Properties,Asia Pacific,Singapore,Central,232127,292216,Direct Sales,2025-Q1,2025-03
2025-03-26,Tenant Screening Service,Facility Management,North America,Canada,Calgary,150360,183537,Online,2025-Q1,2025-03
2025-03-26,Tenant Screening Service,Construction Services,North America,Canada,Montreal,69103,67868,Wholesale,2025-Q1,2025-03
2025-03-26,Building Design Software,Real Estate Technology,North America,Mexico,Chihuahua,269987,277681,Partner,2025-Q1,2025-03
2025-03-26,Tenant Screening Service,Real Estate Technology,Europe,France,Toulouse,228389,300294,Mobile App,2025-Q1,2025-03
2025-03-26,Tenant Screening Service,Property Management,North America,United States,San Antonio,104942,76307,Retail,2025-Q1,2025-03
2025-03-26,Property Valuation Service,Investment Properties,Asia Pacific,Japan,Nagoya,161915,170706,Mobile App,2025-Q1,2025-03
2025-03-26,Property Management Software,Construction Services,Asia Pacific,Australia,Wollongong,271258,360742,Retail,2025-Q1,2025-03
2025-03-26,Facility Maintenance Service,Real Estate Technology,Europe,Germany,Leipzig,136325,123547,Partner,2025-Q1,2025-03
2025-03-26,Virtual Property Tours,Property Management,North America,Mexico,Tijuana,402539,364706,Direct Sales,2025-Q1,2025-03
2025-03-26,Construction Equipment Rental,Investment Properties,North America,United States,Phoenix,261487,191038,Partner,2025-Q1,2025-03
2025-03-26,Real Estate CRM Platform,Real Estate Technology,North America,Canada,Calgary,121584,97599,Online,2025-Q1,2025-03
2025-03-26,Real Estate CRM Platform,Facility Management,Asia Pacific,Singapore,Northeast,226954,212381,Direct Sales,2025-Q1,2025-03
2025-03-27,Commercial Property Investment,Investment Properties,Asia Pacific,Australia,Sydney,145275,200838,Mobile App,2025-Q1,2025-03
2025-03-27,Property Valuation Service,Investment Properties,North America,Mexico,Chihuahua,175732,162872,Online,2025-Q1,2025-03
2025-03-27,Construction Equipment Rental,Property Management,Asia Pacific,Australia,Sydney,222548,199019,Direct Sales,2025-Q1,2025-03
2025-03-27,Virtual Property Tours,Investment Properties,North America,Mexico,Nezahualcóyotl,180956,185734,Mobile App,2025-Q1,2025-03
2025-03-27,Construction Equipment Rental,Investment Properties,Europe,United Kingdom,Cardiff,117586,152528,Online,2025-Q1,2025-03
2025-03-27,Property Listing Platform,Real Estate Technology,Asia Pacific,Australia,Perth,176014,181432,Direct Sales,2025-Q1,2025-03
2025-03-27,Property Listing Platform,Construction Services,North America,United States,Phoenix,147379,110936,Online,2025-Q1,2025-03
2025-03-27,Real Estate CRM Platform,Construction Services,Asia Pacific,Singapore,West,117051,88414,Wholesale,2025-Q1,2025-03
2025-03-27,Lease Management System,Property Management,Europe,Germany,Cologne,163103,140086,Mobile App,2025-Q1,2025-03
2025-03-27,Property Listing Platform,Facility Management,Asia Pacific,Japan,Kawasaki,105358,120685,Wholesale,2025-Q1,2025-03
2025-03-27,Smart Building System,Property Management,Asia Pacific,Australia,Melbourne,88217,84508,Partner,2025-Q1,2025-03
2025-03-27,Facility Maintenance Service,Construction Services,Asia Pacific,Japan,Kawasaki,50024,40130,Wholesale,2025-Q1,2025-03
2025-03-27,Real Estate CRM Platform,Construction Services,Europe,Germany,Dortmund,132562,152670,Mobile App,2025-Q1,2025-03
2025-03-27,Commercial Property Investment,Facility Management,North America,Mexico,Puebla,201113,259280,Mobile App,2025-Q1,2025-03
2025-03-27,Construction Project Management,Property Management,Europe,United Kingdom,Leeds,100859,99077,Mobile App,2025-Q1,2025-03
2025-03-27,Lease Management System,Construction Services,North America,Canada,Calgary,100293,114083,Partner,2025-Q1,2025-03
2025-03-28,Tenant Screening Service,Investment Properties,Europe,Germany,Düsseldorf,197173,151782,Mobile App,2025-Q1,2025-03
2025-03-28,Real Estate Analytics Tool,Investment Properties,Europe,United Kingdom,Glasgow,215599,208193,Direct Sales,2025-Q1,2025-03
2025-03-28,Smart Building System,Real Estate Technology,Asia Pacific,Australia,Canberra,103459,111699,Direct Sales,2025-Q1,2025-03
2025-03-28,Commercial Property Investment,Property Management,Europe,Germany,Essen,110664,121474,Retail,2025-Q1,2025-03
2025-03-28,Real Estate Analytics Tool,Investment Properties,North America,Mexico,Nezahualcóyotl,407934,385999,Direct Sales,2025-Q1,2025-03
2025-03-28,Tenant Screening Service,Investment Properties,Asia Pacific,Singapore,Central,228299,254425,Retail,2025-Q1,2025-03
2025-03-28,Smart Building System,Investment Properties,Asia Pacific,Japan,Fukuoka,100725,96003,Mobile App,2025-Q1,2025-03
2025-03-28,Real Estate CRM Platform,Property Management,North America,Mexico,Tijuana,228511,252375,Online,2025-Q1,2025-03
2025-03-28,Building Design Software,Investment Properties,North America,Canada,Quebec City,186306,208059,Partner,2025-Q1,2025-03
2025-03-28,Building Design Software,Facility Management,Europe,United Kingdom,Manchester,92253,104604,Wholesale,2025-Q1,2025-03
2025-03-28,Commercial Property Investment,Construction Services,Asia Pacific,Singapore,Central,159479,172461,Wholesale,2025-Q1,2025-03
2025-03-28,Real Estate Analytics Tool,Investment Properties,Europe,United Kingdom,Cardiff,321620,339364,Direct Sales,2025-Q1,2025-03
2025-03-28,Smart Building System,Investment Properties,North America,Mexico,Zapopan,177024,209775,Mobile App,2025-Q1,2025-03
2025-03-28,Tenant Screening Service,Real Estate Technology,Asia Pacific,Australia,Newcastle,156095,213118,Mobile App,2025-Q1,2025-03
2025-03-28,Tenant Screening Service,Real Estate Technology,Asia Pacific,Australia,Melbourne,217739,290474,Retail,2025-Q1,2025-03
2025-03-28,Virtual Property Tours,Construction Services,North America,Mexico,Guadalajara,322212,322537,Direct Sales,2025-Q1,2025-03
2025-03-28,Commercial Property Investment,Construction Services,North America,Mexico,Nezahualcóyotl,190928,216904,Online,2025-Q1,2025-03
2025-03-28,Real Estate Analytics Tool,Real Estate Technology,Asia Pacific,Singapore,Central,201479,253670,Online,2025-Q1,2025-03
2025-03-28,Lease Management System,Investment Properties,Europe,United Kingdom,Edinburgh,148478,142007,Retail,2025-Q1,2025-03
2025-04-01,Tenant Screening Service,Real Estate Technology,Europe,Germany,Hamburg,312506,421885,Direct Sales,2025-Q2,2025-04
2025-04-01,Virtual Property Tours,Investment Properties,Europe,United Kingdom,London,201539,243705,Online,2025-Q2,2025-04
2025-04-01,Building Design Software,Property Management,North America,Mexico,Guadalajara,108627,106332,Mobile App,2025-Q2,2025-04
2025-04-01,Construction Equipment Rental,Construction Services,North America,Mexico,León,209080,149968,Partner,2025-Q2,2025-04
2025-04-01,Building Design Software,Facility Management,Asia Pacific,Singapore,West,87258,91818,Retail,2025-Q2,2025-04
2025-04-01,Real Estate CRM Platform,Investment Properties,North America,Mexico,Mexico City,203227,258145,Retail,2025-Q2,2025-04
2025-04-01,Construction Project Management,Real Estate Technology,North America,Mexico,Nezahualcóyotl,111884,153740,Online,2025-Q2,2025-04
2025-04-01,Facility Maintenance Service,Facility Management,Asia Pacific,Japan,Sapporo,143029,106679,Wholesale,2025-Q2,2025-04
2025-04-01,Tenant Screening Service,Property Management,North America,Mexico,Chihuahua,137860,166652,Wholesale,2025-Q2,2025-04
2025-04-01,Facility Maintenance Service,Investment Properties,Europe,Germany,Düsseldorf,211185,157244,Mobile App,2025-Q2,2025-04
2025-04-01,Commercial Property Investment,Construction Services,Europe,United Kingdom,Sheffield,269584,362587,Online,2025-Q2,2025-04
2025-04-01,Construction Equipment Rental,Investment Properties,North America,Canada,Winnipeg,222981,235801,Mobile App,2025-Q2,2025-04
2025-04-01,Facility Maintenance Service,Real Estate Technology,North America,Mexico,Tijuana,228156,222519,Retail,2025-Q2,2025-04
2025-04-01,Energy Management Solution,Real Estate Technology,Asia Pacific,Australia,Sunshine Coast,139232,189149,Retail,2025-Q2,2025-04
2025-04-01,Tenant Screening Service,Facility Management,Asia Pacific,Japan,Fukuoka,174362,230977,Online,2025-Q2,2025-04
2025-04-01,Energy Management Solution,Construction Services,North America,Canada,Calgary,231102,287005,Mobile App,2025-Q2,2025-04
2025-04-01,Commercial Property Investment,Investment Properties,Asia Pacific,Singapore,East,99124,126691,Retail,2025-Q2,2025-04
2025-04-01,Lease Management System,Construction Services,North America,United States,Los Angeles,265895,326184,Retail,2025-Q2,2025-04
2025-04-01,Smart Building System,Construction Services,Asia Pacific,Japan,Yokohama,168111,123871,Partner,2025-Q2,2025-04
2025-04-01,Property Valuation Service,Facility Management,Asia Pacific,Singapore,Central,106663,106058,Mobile App,2025-Q2,2025-04
2025-04-01,Virtual Property Tours,Construction Services,Asia Pacific,Singapore,North,183331,140825,Retail,2025-Q2,2025-04
2025-04-01,Construction Project Management,Construction Services,North America,Canada,Ottawa,113735,86817,Direct Sales,2025-Q2,2025-04
2025-04-01,Energy Management Solution,Investment Properties,Europe,United Kingdom,Glasgow,343096,392206,Direct Sales,2025-Q2,2025-04
2025-04-01,Facility Maintenance Service,Investment Properties,Europe,United Kingdom,London,272349,352695,Direct Sales,2025-Q2,2025-04
2025-04-01,Building Design Software,Investment Properties,Asia Pacific,Australia,Perth,107785,134077,Online,2025-Q2,2025-04
2025-04-01,Real Estate CRM Platform,Construction Services,Europe,United Kingdom,Glasgow,187251,191785,Wholesale,2025-Q2,2025-04
2025-04-01,Real Estate Analytics Tool,Investment Properties,North America,United States,San Jose,114966,119632,Wholesale,2025-Q2,2025-04
2025-04-01,Facility Maintenance Service,Facility Management,Europe,France,Paris,252209,286725,Mobile App,2025-Q2,2025-04
2025-04-01,Virtual Property Tours,Construction Services,Europe,United Kingdom,Bristol,237661,331198,Online,2025-Q2,2025-04
2025-04-01,Property Listing Platform,Property Management,Asia Pacific,Singapore,Northeast,188923,203686,Partner,2025-Q2,2025-04
2025-04-01,Virtual Property Tours,Property Management,Asia Pacific,Singapore,West,166987,126148,Partner,2025-Q2,2025-04
2025-04-01,Property Listing Platform,Facility Management,Europe,Germany,Munich,90449,68078,Online,2025-Q2,2025-04
2025-04-01,Virtual Property Tours,Investment Properties,North America,Canada,Winnipeg,369176,506308,Direct Sales,2025-Q2,2025-04
2025-04-02,Construction Project Management,Construction Services,North America,Canada,Hamilton,174806,212472,Mobile App,2025-Q2,2025-04
2025-04-02,Property Listing Platform,Facility Management,Asia Pacific,Singapore,East,94076,100203,Direct Sales,2025-Q2,2025-04
2025-04-02,Smart Building System,Construction Services,North America,Canada,Ottawa,312471,384755,Partner,2025-Q2,2025-04
2025-04-02,Real Estate CRM Platform,Construction Services,Asia Pacific,Australia,Wollongong,144264,197178,Mobile App,2025-Q2,2025-04
2025-04-02,Building Design Software,Real Estate Technology,North America,Canada,Vancouver,195299,234222,Wholesale,2025-Q2,2025-04
2025-04-02,Smart Building System,Construction Services,Asia Pacific,Singapore,Central,135961,139317,Mobile App,2025-Q2,2025-04
2025-04-02,Property Management Software,Construction Services,Europe,France,Lille,255160,232928,Online,2025-Q2,2025-04
2025-04-02,Property Valuation Service,Facility Management,North America,Canada,Mississauga,212520,175030,Partner,2025-Q2,2025-04
2025-04-02,Commercial Property Investment,Investment Properties,North America,Mexico,León,135339,154685,Online,2025-Q2,2025-04
2025-04-02,Real Estate CRM Platform,Construction Services,Europe,Germany,Cologne,93521,75804,Mobile App,2025-Q2,2025-04
2025-04-02,Commercial Property Investment,Property Management,Europe,France,Nice,136134,101177,Mobile App,2025-Q2,2025-04
2025-04-02,Energy Management Solution,Construction Services,Asia Pacific,Australia,Newcastle,230059,307104,Online,2025-Q2,2025-04
2025-04-03,Energy Management Solution,Property Management,North America,Mexico,Puebla,179181,163894,Online,2025-Q2,2025-04
2025-04-03,Property Management Software,Facility Management,Europe,United Kingdom,Manchester,217291,290268,Partner,2025-Q2,2025-04
2025-04-03,Property Valuation Service,Investment Properties,Europe,France,Paris,180576,130540,Partner,2025-Q2,2025-04
2025-04-03,Building Design Software,Investment Properties,Asia Pacific,Japan,Nagoya,102985,119245,Partner,2025-Q2,2025-04
2025-04-03,Real Estate CRM Platform,Investment Properties,Europe,France,Bordeaux,148335,176871,Direct Sales,2025-Q2,2025-04
2025-04-03,Energy Management Solution,Property Management,Europe,France,Toulouse,255031,201430,Partner,2025-Q2,2025-04
2025-04-03,Property Management Software,Construction Services,Asia Pacific,Australia,Newcastle,128253,121491,Retail,2025-Q2,2025-04
2025-04-03,Property Listing Platform,Real Estate Technology,Europe,Germany,Düsseldorf,66696,71948,Partner,2025-Q2,2025-04
2025-04-03,Facility Maintenance Service,Real Estate Technology,North America,United States,San Antonio,126045,151508,Online,2025-Q2,2025-04
2025-04-03,Construction Project Management,Facility Management,North America,United States,New York,110550,132588,Online,2025-Q2,2025-04
2025-04-03,Facility Maintenance Service,Investment Properties,Europe,Germany,Leipzig,81548,101013,Online,2025-Q2,2025-04
2025-04-03,Facility Maintenance Service,Construction Services,Europe,France,Nantes,98311,112014,Retail,2025-Q2,2025-04
2025-04-03,Property Management Software,Property Management,Europe,United Kingdom,Edinburgh,107570,117185,Wholesale,2025-Q2,2025-04
2025-04-03,Building Design Software,Investment Properties,Europe,Germany,Hamburg,67103,86465,Online,2025-Q2,2025-04
2025-04-03,Building Design Software,Real Estate Technology,Europe,France,Toulouse,365841,391227,Direct Sales,2025-Q2,2025-04
2025-04-03,Real Estate Analytics Tool,Real Estate Technology,North America,Canada,Vancouver,126072,108847,Partner,2025-Q2,2025-04
2025-04-03,Smart Building System,Real Estate Technology,Europe,Germany,Berlin,270160,227956,Online,2025-Q2,2025-04
2025-04-03,Real Estate Analytics Tool,Facility Management,North America,United States,San Diego,71650,69577,Wholesale,2025-Q2,2025-04
2025-04-03,Construction Project Management,Real Estate Technology,Asia Pacific,Japan,Kyoto,169903,136568,Partner,2025-Q2,2025-04
2025-04-03,Lease Management System,Construction Services,Asia Pacific,Australia,Brisbane,207799,213236,Retail,2025-Q2,2025-04
2025-04-03,Facility Maintenance Service,Investment Properties,North America,United States,Chicago,139991,164063,Retail,2025-Q2,2025-04
2025-04-03,Commercial Property Investment,Property Management,Europe,France,Toulouse,100214,101174,Wholesale,2025-Q2,2025-04
2025-04-03,Virtual Property Tours,Property Management,Europe,Germany,Hamburg,191353,247104,Retail,2025-Q2,2025-04
2025-04-03,Lease Management System,Real Estate Technology,Asia Pacific,Australia,Canberra,230558,211111,Retail,2025-Q2,2025-04
2025-04-03,Property Listing Platform,Construction Services,Europe,United Kingdom,London,114224,134632,Online,2025-Q2,2025-04
2025-04-03,Real Estate Analytics Tool,Facility Management,North America,Canada,Calgary,149452,144158,Retail,2025-Q2,2025-04
2025-04-03,Tenant Screening Service,Facility Management,Europe,Germany,Stuttgart,122096,111342,Wholesale,2025-Q2,2025-04
2025-04-03,Construction Project Management,Investment Properties,Europe,France,Nice,86964,107876,Partner,2025-Q2,2025-04
2025-04-03,Facility Maintenance Service,Construction Services,Asia Pacific,Japan,Kobe,153102,107957,Retail,2025-Q2,2025-04
2025-04-03,Real Estate CRM Platform,Real Estate Technology,Europe,Germany,Berlin,81753,109400,Wholesale,2025-Q2,2025-04
2025-04-04,Facility Maintenance Service,Construction Services,Europe,United Kingdom,Glasgow,121415,125045,Online,2025-Q2,2025-04
2025-04-04,Property Listing Platform,Property Management,Europe,France,Paris,233127,226727,Direct Sales,2025-Q2,2025-04
2025-04-04,Property Management Software,Construction Services,Asia Pacific,Singapore,East,182538,127946,Partner,2025-Q2,2025-04
2025-04-04,Real Estate CRM Platform,Construction Services,Europe,United Kingdom,Bristol,200969,234941,Online,2025-Q2,2025-04
2025-04-04,Virtual Property Tours,Property Management,Europe,France,Nantes,124246,90103,Retail,2025-Q2,2025-04
2025-04-04,Property Management Software,Facility Management,North America,United States,Dallas,229499,289145,Online,2025-Q2,2025-04
2025-04-04,Virtual Property Tours,Investment Properties,Asia Pacific,Japan,Kyoto,211639,279542,Online,2025-Q2,2025-04
2025-04-04,Virtual Property Tours,Real Estate Technology,Europe,France,Bordeaux,160016,177780,Direct Sales,2025-Q2,2025-04
2025-04-04,Construction Equipment Rental,Real Estate Technology,Europe,France,Toulouse,220148,181599,Retail,2025-Q2,2025-04
2025-04-04,Tenant Screening Service,Investment Properties,Europe,France,Marseille,112771,107315,Direct Sales,2025-Q2,2025-04
2025-04-04,Commercial Property Investment,Real Estate Technology,Europe,France,Nantes,153154,108654,Mobile App,2025-Q2,2025-04
2025-04-04,Construction Equipment Rental,Investment Properties,North America,Canada,Edmonton,214606,246436,Retail,2025-Q2,2025-04
2025-04-04,Building Design Software,Facility Management,North America,Canada,Winnipeg,328998,386914,Direct Sales,2025-Q2,2025-04
2025-04-04,Property Management Software,Facility Management,North America,Canada,Toronto,272423,369702,Partner,2025-Q2,2025-04
2025-04-04,Tenant Screening Service,Property Management,North America,Mexico,Guadalajara,137857,102999,Partner,2025-Q2,2025-04
2025-04-04,Construction Project Management,Real Estate Technology,Europe,United Kingdom,Bristol,236861,314309,Retail,2025-Q2,2025-04
2025-04-04,Real Estate Analytics Tool,Property Management,Asia Pacific,Singapore,East,93624,83257,Mobile App,2025-Q2,2025-04
2025-04-04,Lease Management System,Investment Properties,North America,United States,Phoenix,139334,112080,Retail,2025-Q2,2025-04
2025-04-04,Virtual Property Tours,Property Management,North America,United States,San Jose,117294,149726,Partner,2025-Q2,2025-04
2025-04-05,Construction Project Management,Construction Services,North America,United States,Los Angeles,143651,174810,Partner,2025-Q2,2025-04
2025-04-05,Construction Equipment Rental,Real Estate Technology,Europe,France,Strasbourg,260754,225788,Mobile App,2025-Q2,2025-04
2025-04-05,Smart Building System,Investment Properties,North America,Canada,Edmonton,212989,256268,Retail,2025-Q2,2025-04
2025-04-05,Tenant Screening Service,Property Management,Europe,United Kingdom,Leeds,247047,338178,Partner,2025-Q2,2025-04
2025-04-05,Construction Equipment Rental,Property Management,Asia Pacific,Japan,Kawasaki,319641,238656,Direct Sales,2025-Q2,2025-04
2025-04-05,Commercial Property Investment,Facility Management,North America,Mexico,Mexico City,177178,131281,Partner,2025-Q2,2025-04
2025-04-05,Facility Maintenance Service,Real Estate Technology,North America,Canada,Montreal,136697,109433,Mobile App,2025-Q2,2025-04
2025-04-05,Virtual Property Tours,Property Management,Europe,United Kingdom,Cardiff,158091,142062,Partner,2025-Q2,2025-04
2025-04-05,Smart Building System,Property Management,North America,Mexico,Juárez,248070,234732,Online,2025-Q2,2025-04
2025-04-05,Tenant Screening Service,Construction Services,Europe,Germany,Dortmund,434605,416799,Direct Sales,2025-Q2,2025-04
2025-04-05,Building Design Software,Investment Properties,Europe,Germany,Dortmund,270738,256798,Direct Sales,2025-Q2,2025-04
2025-04-05,Tenant Screening Service,Investment Properties,Asia Pacific,Japan,Sapporo,142170,125113,Online,2025-Q2,2025-04
2025-04-05,Real Estate CRM Platform,Construction Services,Asia Pacific,Australia,Sunshine Coast,99903,82872,Mobile App,2025-Q2,2025-04
2025-04-05,Construction Project Management,Investment Properties,Europe,Germany,Munich,152929,166598,Retail,2025-Q2,2025-04
2025-04-05,Property Listing Platform,Investment Properties,Asia Pacific,Singapore,West,173103,214292,Online,2025-Q2,2025-04
2025-04-05,Facility Maintenance Service,Facility Management,Europe,United Kingdom,Leeds,325196,311106,Direct Sales,2025-Q2,2025-04
2025-04-06,Energy Management Solution,Property Management,North America,United States,New York,200772,244199,Mobile App,2025-Q2,2025-04
2025-04-06,Building Design Software,Real Estate Technology,North America,Canada,Winnipeg,153554,121569,Wholesale,2025-Q2,2025-04
2025-04-06,Property Valuation Service,Property Management,Asia Pacific,Singapore,Central,188882,144574,Partner,2025-Q2,2025-04
2025-04-06,Real Estate Analytics Tool,Facility Management,Europe,United Kingdom,Cardiff,171270,185816,Online,2025-Q2,2025-04
2025-04-06,Virtual Property Tours,Investment Properties,North America,Mexico,Mexico City,189931,189182,Online,2025-Q2,2025-04
2025-04-06,Virtual Property Tours,Investment Properties,North America,United States,New York,155391,137551,Mobile App,2025-Q2,2025-04
2025-04-06,Property Listing Platform,Real Estate Technology,North America,Canada,Winnipeg,239939,270192,Wholesale,2025-Q2,2025-04
2025-04-06,Smart Building System,Property Management,Asia Pacific,Singapore,Central,112747,153975,Mobile App,2025-Q2,2025-04
2025-04-06,Property Management Software,Facility Management,North America,United States,San Antonio,131510,108945,Wholesale,2025-Q2,2025-04
2025-04-06,Commercial Property Investment,Construction Services,Europe,United Kingdom,Bristol,246931,183126,Partner,2025-Q2,2025-04
2025-04-06,Virtual Property Tours,Real Estate Technology,Asia Pacific,Japan,Kawasaki,122402,103887,Direct Sales,2025-Q2,2025-04
2025-04-06,Construction Equipment Rental,Investment Properties,Asia Pacific,Australia,Sunshine Coast,202549,218198,Mobile App,2025-Q2,2025-04
2025-04-06,Construction Equipment Rental,Investment Properties,Europe,Germany,Leipzig,309247,374836,Direct Sales,2025-Q2,2025-04
2025-04-06,Construction Equipment Rental,Facility Management,Europe,United Kingdom,Edinburgh,324845,413555,Direct Sales,2025-Q2,2025-04
2025-04-06,Commercial Property Investment,Property Management,North America,Canada,Winnipeg,345933,368777,Direct Sales,2025-Q2,2025-04
2025-04-06,Energy Management Solution,Real Estate Technology,North America,Mexico,Tijuana,302716,276718,Online,2025-Q2,2025-04
2025-04-07,Lease Management System,Facility Management,Europe,United Kingdom,Leeds,238919,255889,Retail,2025-Q2,2025-04
2025-04-07,Real Estate CRM Platform,Property Management,Asia Pacific,Australia,Canberra,88350,108237,Retail,2025-Q2,2025-04
2025-04-07,Facility Maintenance Service,Real Estate Technology,Asia Pacific,Australia,Brisbane,168273,179473,Wholesale,2025-Q2,2025-04
2025-04-07,Property Management Software,Property Management,Asia Pacific,Australia,Gold Coast,285309,351582,Direct Sales,2025-Q2,2025-04
2025-04-07,Energy Management Solution,Facility Management,Europe,France,Montpellier,242497,328540,Partner,2025-Q2,2025-04
2025-04-07,Property Listing Platform,Facility Management,Europe,Germany,Cologne,67778,64756,Mobile App,2025-Q2,2025-04
2025-04-07,Energy Management Solution,Facility Management,Asia Pacific,Australia,Sunshine Coast,191758,153042,Retail,2025-Q2,2025-04
2025-04-07,Commercial Property Investment,Construction Services,Asia Pacific,Japan,Kobe,129923,105048,Direct Sales,2025-Q2,2025-04
2025-04-07,Real Estate Analytics Tool,Investment Properties,Asia Pacific,Japan,Yokohama,138599,166040,Wholesale,2025-Q2,2025-04
2025-04-07,Construction Equipment Rental,Construction Services,Europe,Germany,Munich,225952,266189,Retail,2025-Q2,2025-04
2025-04-07,Construction Equipment Rental,Facility Management,Asia Pacific,Singapore,Northeast,215359,216489,Retail,2025-Q2,2025-04
2025-04-07,Building Design Software,Investment Properties,Europe,United Kingdom,Glasgow,254124,264625,Direct Sales,2025-Q2,2025-04
2025-04-07,Facility Maintenance Service,Property Management,Asia Pacific,Singapore,West,209468,255222,Online,2025-Q2,2025-04
2025-04-07,Construction Project Management,Construction Services,Asia Pacific,Singapore,North,145115,190446,Direct Sales,2025-Q2,2025-04
2025-04-08,Energy Management Solution,Investment Properties,Asia Pacific,Singapore,East,195209,222055,Online,2025-Q2,2025-04
2025-04-08,Property Valuation Service,Real Estate Technology,Asia Pacific,Singapore,Central,98437,133709,Wholesale,2025-Q2,2025-04
2025-04-08,Commercial Property Investment,Real Estate Technology,Europe,United Kingdom,London,103727,112318,Online,2025-Q2,2025-04
2025-04-08,Virtual Property Tours,Investment Properties,North America,Mexico,Monterrey,186222,222985,Online,2025-Q2,2025-04
2025-04-08,Energy Management Solution,Real Estate Technology,Asia Pacific,Japan,Kyoto,218861,185072,Retail,2025-Q2,2025-04
2025-04-08,Real Estate Analytics Tool,Investment Properties,North America,Canada,Hamilton,104978,142818,Wholesale,2025-Q2,2025-04
2025-04-08,Construction Equipment Rental,Property Management,North America,United States,Los Angeles,142459,177413,Partner,2025-Q2,2025-04
2025-04-08,Facility Maintenance Service,Construction Services,Europe,Germany,Berlin,183529,227002,Wholesale,2025-Q2,2025-04
2025-04-08,Property Management Software,Investment Properties,Europe,Germany,Munich,177669,143176,Retail,2025-Q2,2025-04
2025-04-08,Construction Equipment Rental,Real Estate Technology,North America,Mexico,Juárez,227165,159335,Mobile App,2025-Q2,2025-04
2025-04-08,Virtual Property Tours,Real Estate Technology,Asia Pacific,Singapore,East,132851,136813,Wholesale,2025-Q2,2025-04
2025-04-08,Smart Building System,Real Estate Technology,Europe,France,Marseille,138180,114175,Partner,2025-Q2,2025-04
2025-04-08,Tenant Screening Service,Construction Services,Europe,Germany,Munich,142408,99976,Wholesale,2025-Q2,2025-04
2025-04-08,Construction Project Management,Real Estate Technology,Asia Pacific,Singapore,Central,233399,170082,Retail,2025-Q2,2025-04
2025-04-08,Facility Maintenance Service,Construction Services,Europe,France,Strasbourg,239580,304712,Direct Sales,2025-Q2,2025-04
2025-04-09,Virtual Property Tours,Construction Services,Europe,Germany,Essen,150938,166495,Direct Sales,2025-Q2,2025-04
2025-04-09,Virtual Property Tours,Construction Services,North America,Canada,Vancouver,116733,148402,Mobile App,2025-Q2,2025-04
2025-04-09,Real Estate CRM Platform,Property Management,Europe,United Kingdom,Liverpool,140538,179611,Direct Sales,2025-Q2,2025-04
2025-04-09,Construction Project Management,Real Estate Technology,Asia Pacific,Australia,Gold Coast,74180,98315,Partner,2025-Q2,2025-04
2025-04-09,Real Estate Analytics Tool,Real Estate Technology,Europe,United Kingdom,Birmingham,219967,256732,Partner,2025-Q2,2025-04
